Id,Label,department,type,type2,posid,rankint,ranktrad,location,trsl,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,modularity_class,eigencentrality,clustering
234,少卿,太僕寺,Ranked,NA,C44-太僕寺 : P279-少卿,13,4a,Beijing,Vice Minister of Court of Imperial Stud,12,7,19,14,7,21,17,"0,111924","0,124334","80745,337624","0,002405",8,"0,120196","0,085714"
843,三品至五品軍功,軍功,Performance,NA,NA,,NA,all,NA,1,6,7,1,6,7,16,"0,114958","0,129936","56997,171729","0,000698",8,"0,039916",0
2528,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,15,"0,12761","0,148617","52230,34371","0,000191",8,"0,005152","0,233333"
2519,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,16,"0,124306","0,143521","50556,330952","0,000249",8,"0,007788","0,2"
842,三品至五品軍功,軍功,Performance,NA,NA,,NA,all,NA,1,6,7,1,6,7,16,"0,118077","0,132775","46764,633429","0,000815",8,"0,041003",0
863,三品至五品軍功,軍功,Performance,NA,NA,,NA,all,NA,1,6,7,1,6,7,16,"0,114643","0,129323","36772,868112","0,000659",8,"0,019998",0
423,大計,大計,Performance,NA,NA,,NA,provinces,NA,1,7,8,1,7,8,17,"0,121819","0,138457","34651,569957","0,000993",8,"0,058102","0,119048"
445,加級,大計,Performance,NA,NA,,NA,provinces,NA,2,4,6,3,6,9,15,"0,124677","0,139821","32247,432694","0,0008",8,"0,022318","0,45"
2527,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,15,"0,12761","0,148617","31213,884872","0,000149",8,"0,003919","0,233333"
877,三品至五品軍功,軍功,Performance,NA,NA,,NA,all,NA,1,6,7,1,6,7,16,"0,114977","0,129947","31067,522051","0,000267",8,"0,015994",0
846,三品至五品軍功,軍功,Performance,NA,NA,,NA,all,NA,1,6,7,1,6,7,16,"0,115011","0,131486","29248,836665","0,000869",8,"0,031439",0
421,大計,大計,Performance,NA,NA,,NA,provinces,NA,1,7,8,1,7,8,16,"0,120951","0,13601","27593,536939","0,000698",8,"0,039916","0,119048"
457,加級,大計,Performance,NA,NA,,NA,provinces,NA,2,5,7,3,6,9,15,"0,12594","0,142672","27045,335371","0,000312",8,"0,018283","0,4"
2526,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,15,"0,12761","0,148617","24915,243172","0,000166",8,"0,003935","0,233333"
1409,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,17,"0,119246","0,138156","22862,07492","0,000221",8,"0,007788","0,2"
2591,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,122425","0,141798","21904,543332","0,000249",8,"0,007788","0,266667"
857,一品二品軍功,軍功,Performance,NA,NA,,NA,all,NA,1,6,7,1,6,7,17,"0,113902","0,130309","20406,909834","0,000275",8,"0,014937",0
2520,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,16,"0,12431","0,143525","18600,101472","0,000151",8,"0,004401","0,2"
1419,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,16,"0,120596","0,142065","18376,956467","0,000171",8,"0,005152","0,25"
2530,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,15,"0,12761","0,148617","17893,559639","0,000144",8,"0,00232","0,233333"
2600,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,121906","0,143883","16932,404736","0,000191",8,"0,005152","0,3"
425,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,17,"0,123691","0,142841","16742,544912","0,000993",8,"0,058102","0,45"
2534,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,15,"0,127614","0,148619","11957,135789","0,000088",8,"0,002289","0,233333"
1418,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,16,"0,120596","0,142065","11264,096684","0,000135",8,"0,003919","0,25"
2599,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,121906","0,143883","10459,79931","0,000149",8,"0,003919","0,3"
422,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,12871","0,144629","10007,4224","0,000698",8,"0,039916","0,3"
1410,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,17,"0,119249","0,13816","9605,731179","0,000136",8,"0,004401","0,2"
1417,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,16,"0,120596","0,142065","8973,701487","0,000149",8,"0,003935","0,25"
2592,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,122428","0,141803","8832,112243","0,000151",8,"0,004401","0,266667"
2598,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,121906","0,143883","7529,331574","0,000166",8,"0,003935","0,3"
2529,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,16,"0,124487","0,146421","7383,918772","0,000174",8,"0,003178","0,133333"
2602,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,121906","0,143883","5282,835903","0,000144",8,"0,00232","0,3"
446,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,6,7,16,"0,122815","0,136634","4721,887727","0,000659",8,"0,019998","0,583333"
437,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,126823","0,14795","4653,046856","0,000275",8,"0,014937","0,4"
2606,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,121909","0,143885","4240,22896","0,000088",8,"0,002289","0,3"
2601,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,126946","0,148277","3947,938873","0,000174",8,"0,003178","0,2"
2457,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,126852","0,148032","3675,006296","0,000174",8,"0,003178","0,266667"
458,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,12404","0,139484","3657,00849","0,000267",8,"0,015994","0,5"
427,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,120649","0,140992","3369,378842","0,000869",8,"0,031439","0,45"
853,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,2841,"0,000275",8,"0,014937",0
2456,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,120673","0,141073","1509,27999","0,000191",8,"0,005152","0,3"
2357,世襲,特恩,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,5,6,20,"0,101285","0,114017","1404,289614","0,000089",8,"0,00225",0
2301,珍賞,特恩,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,20,"0,101343","0,11435","1338,392857","0,000079",8,"0,002293","0,083333"
2386,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,12449","0,146423","1187,283925","0,000089",8,"0,00225","0,133333"
2415,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,12449","0,146423","1187,283925","0,000089",8,"0,00225","0,133333"
2455,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,120673","0,141073","1043,516292","0,000149",8,"0,003919","0,3"
2678,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,125676","0,142969","979,545543","0,000088",8,"0,002289","0,233333"
2750,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,125676","0,142969","979,545543","0,000088",8,"0,002289","0,233333"
2671,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,125673","0,142968","979,515628","0,000149",8,"0,003919","0,233333"
2743,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,125673","0,142968","979,515628","0,000149",8,"0,003919","0,233333"
1552,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,17,"0,110669","0,126186","945,166667","0,000235",8,"0,003178","0,333333"
1557,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,17,"0,110669","0,126186","945,166667","0,000235",8,"0,003178","0,333333"
2299,珍賞,特恩,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,16,"0,125186","0,143392","876,338473","0,000089",8,"0,00225","0,166667"
2673,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,127614","0,148619","833,631493","0,000174",8,"0,003178","0,233333"
2745,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,127614","0,148619","833,631493","0,000174",8,"0,003178","0,233333"
2454,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,120673","0,141073","825,417596","0,000166",8,"0,003935","0,3"
2458,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,120673","0,141073","733,981191","0,000144",8,"0,00232","0,3"
1498,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,128713","0,144663","631,259524","0,000135",8,"0,003919","0,266667"
2670,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,12431","0,143525","623,960452","0,000166",8,"0,003935","0,2"
2742,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,12431","0,143525","623,960452","0,000166",8,"0,003935","0,2"
2672,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,12431","0,143525","620,960452","0,000191",8,"0,005152","0,2"
2744,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,12431","0,143525","620,960452","0,000191",8,"0,005152","0,2"
1378,加級,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,15,"0,129353","0,145567","609,010714","0,000135",8,"0,003919","0,3"
2462,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,120675","0,141075","590,156131","0,000088",8,"0,002289","0,3"
4009,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,16,"0,125654","0,145159","508,70974","0,000174",8,"0,003178","0,166667"
1459,卓異,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,129795","0,149385","486,636134","0,000171",8,"0,005152","0,3"
3503,卓異,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,129795","0,149385","486,636134","0,000171",8,"0,005152","0,3"
1457,卓異,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,129754","0,149281","485,545225","0,000149",8,"0,003935","0,3"
3501,卓異,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,129754","0,149281","485,545225","0,000149",8,"0,003935","0,3"
1458,卓異,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,124997","0,144934","295,466811","0,000135",8,"0,003919","0,3"
3502,卓異,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,124997","0,144934","295,466811","0,000135",8,"0,003919","0,3"
2674,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,16,"0,119103","0,137892","265,58046","0,000144",8,"0,00232","0,3"
2746,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,16,"0,119103","0,137892","265,58046","0,000144",8,"0,00232","0,3"
4010,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,16,"0,119101","0,137792","265,33046","0,000144",8,"0,00232","0,166667"
1379,加級,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,17,"0,125489","0,145747","258,883387","0,000171",8,"0,005152","0,266667"
4007,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,16,"0,119101","0,137792","254,939999","0,000149",8,"0,003919","0,166667"
4014,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,16,"0,119103","0,137794","254,910085","0,000088",8,"0,002289","0,166667"
4008,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,16,"0,119101","0,137792","181,720183","0,000191",8,"0,005152","0,166667"
4006,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,16,"0,119101","0,137792","180,720183","0,000166",8,"0,003935","0,166667"
1499,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,17,"0,123694","0,142875","112,216991","0,000171",8,"0,005152","0,366667"
470,黃馬褂,特恩,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,5,6,20,"0,101343","0,114448","91,472288","0,000204",8,"0,015647","0,25"
1553,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,17,"0,113487","0,127422","1,981618","0,000109",8,"0,00225","0,333333"
1558,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,17,"0,113487","0,127422","1,981618","0,000109",8,"0,00225","0,333333"
1575,交部,處分,Performance,NA,NA,,NA,all,NA,1,1,2,1,6,7,17,"0,114313","0,121658",0,"0,00019",8,"0,00232",1
1593,交部,處分,Performance,NA,NA,,NA,all,NA,1,1,2,1,6,7,17,"0,114313","0,121658",0,"0,00019",8,"0,00232",1
4870,嚴議,處分,Performance,NA,NA,,NA,all,NA,1,1,2,1,2,3,17,"0,114319","0,121685",0,"0,000078",8,"0,001339","0,5"
4888,革留,處分,Performance,NA,NA,,NA,all,NA,1,1,2,1,4,5,17,"0,114319","0,121685",0,"0,000078",8,"0,001339","0,5"
3698,男爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000114",8,"0,005481",0
3699,子爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000114",8,"0,005481",0
3700,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000114",8,"0,005481",0
3701,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000114",8,"0,005481",0
3702,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000114",8,"0,005481",0
3703,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000114",8,"0,005481",0
3778,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000285",8,"0,00225",0
996,男爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,3,"0,555556","0,666667",25569,"0,000119",9,"0,011739",0
2269,團龍褂,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,2,"0,6","0,666667",5685,"0,000075",9,"0,002048",0
2195,開氣袍,特恩,Honorific,Performance,NA,,NA,Court,NA,1,2,3,1,2,3,1,1,1,5684,"0,000075",9,"0,002048",0
2232,子爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,2842,"0,000075",9,"0,002048",0
3904,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000114",9,"0,001371",0
3941,子爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000075",9,"0,002048",0
4446,團龍褂,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000082",9,"0,001371",0
4520,團龍褂,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000082",9,"0,001371",0
997,子爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,3,"0,555556","0,666667",25569,"0,000119",10,"0,011739",0
2158,團龍褂,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,2,"0,6","0,666667",5685,"0,000075",10,"0,002048",0
2084,開氣袍,特恩,Honorific,Performance,NA,,NA,Court,NA,1,2,3,1,2,3,1,1,1,5684,"0,000075",10,"0,002048",0
2121,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,2842,"0,000075",10,"0,002048",0
3830,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000114",10,"0,001371",0
3867,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000075",10,"0,002048",0
4409,團龍褂,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000082",10,"0,001371",0
4483,團龍褂,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000082",10,"0,001371",0
1000,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,2,"0,7","0,785714",19887,"0,000119",11,"0,011739",0
1973,雙眼翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,2842,"0,000075",11,"0,002048",0
2010,紫錦墊,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,2842,"0,000075",11,"0,002048",0
2047,紫錦墊,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,2842,"0,000075",11,"0,002048",0
3756,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000075",11,"0,002048",0
4298,紫錦墊,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000114",11,"0,001371",0
4712,開氣袍,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000114",11,"0,001371",0
4749,開氣袍,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000114",11,"0,001371",0
1001,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,2,"0,7","0,785714",19887,"0,000119",12,"0,011739",0
1862,雙眼翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,2842,"0,000075",12,"0,002048",0
1899,紫錦墊,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,2842,"0,000075",12,"0,002048",0
1936,紫錦墊,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,2842,"0,000075",12,"0,002048",0
3719,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000075",12,"0,002048",0
4261,紫錦墊,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000114",12,"0,001371",0
4638,開氣袍,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000114",12,"0,001371",0
4675,開氣袍,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000114",12,"0,001371",0
1202,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,2,"0,7","0,785714",21280,"0,000216",13,"0,023881",0
1874,雙眼翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,3041,"0,000096",13,"0,002843",0
1911,紫錦墊,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,3041,"0,000096",13,"0,002843",0
1948,紫錦墊,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,3041,"0,000096",13,"0,002843",0
3731,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000096",13,"0,002843",0
4273,紫錦墊,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000131",13,"0,001409",0
4650,開氣袍,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000131",13,"0,001409",0
4687,開氣袍,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000131",13,"0,001409",0
1208,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,2,"0,7","0,785714",21140,"0,000455",14,"0,066831",0
1986,雙眼翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,3021,"0,000147",14,"0,005773",0
2023,紫錦墊,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,3021,"0,000147",14,"0,005773",0
2060,紫錦墊,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,3021,"0,000147",14,"0,005773",0
3769,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000147",14,"0,005773",0
4311,紫錦墊,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000174",14,"0,001549",0
4725,開氣袍,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000174",14,"0,001549",0
4762,開氣袍,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000174",14,"0,001549",0
1209,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,2,"0,7","0,785714",21140,"0,000455",15,"0,066831",0
1875,雙眼翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,3021,"0,000147",15,"0,005773",0
1912,紫錦墊,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,3021,"0,000147",15,"0,005773",0
1949,紫錦墊,特恩,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,3021,"0,000147",15,"0,005773",0
3732,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000147",15,"0,005773",0
4274,紫錦墊,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000174",15,"0,001549",0
4651,開氣袍,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000174",15,"0,001549",0
4688,開氣袍,特恩,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000174",15,"0,001549",0
88,同知,外府,Ranked,NA,C19-外府 : P119-同知,11,5a,provinces,Vice Prefect,127,7,134,151,7,158,18,"0,125676","0,141526","773228,501753","0,005736",16,"0,448724","0,013178"
78,知州,直隸州,Ranked,NA,C17-直隸州 : P109-知州,11,5a,provinces,Magistrate of Independent Department,294,7,301,335,7,342,18,"0,123876","0,139438","731221,303972","0,006769",16,"0,652912","0,006633"
62,煩縣,縣,Ranked,NA,C15-縣 : P93-煩縣,7,7a,provinces,County Magistrate in Busy County,86,8,94,97,8,105,19,"0,120963","0,140888","448958,952746","0,002586",16,"0,265339","0,024664"
291,主簿,詹事府,Ranked,NA,C55-詹事府 : P337-主簿,6,7b,Court,Recorder of Household of Heir Apparent,27,7,34,29,7,36,20,"0,116223","0,134785","326137,410943","0,000796",16,"0,087475","0,074597"
100,通判,京府,Ranked,NA,C20-京府 : P131-通判,9,6a,Beijing,Deputy Vice Prefect of Capital Prefecture,58,7,65,69,7,76,19,"0,118525","0,13665","308659,522611","0,002506",16,"0,211326","0,016129"
72,知州,州,Ranked,NA,C16-州 : P103-知州,10,5b,provinces,Department Magistrate,77,7,84,91,7,98,19,"0,120006","0,136348","267668,30401","0,002312",16,"0,200295","0,028154"
301,典簿,翰林院,Ranked,NA,C56-翰林院 : P349-典簿,4,8b,Court,Archivist at Hanlin Academy,13,7,20,15,7,22,19,"0,118016","0,134575","244666,392748","0,000277",16,"0,032864","0,113971"
254,經歷,通政司,Ranked,NA,C47-通政司 : P299-經歷,7,7a,Beijing,Registrar at Office of Transmission,36,7,43,39,7,46,19,"0,116972","0,134195","236296,313169","0,001093",16,"0,113982","0,038462"
186,主事,戶部,Ranked,NA,C36-戶部 : P228-主事,9,6a,Beijing,Secretary in Ministry of Revenue,106,7,113,118,7,125,19,"0,115906","0,131738","235237,747792","0,002482",16,"0,230078","0,014781"
193,主事,吏部,Ranked,NA,C37-吏部 : P236-主事,9,6a,Beijing,Secretary in Ministry of Personnel,56,7,63,62,7,69,18,"0,12286","0,139597","228984,291222","0,001528",16,"0,146521","0,025424"
128,知事,鹽院,Ranked,NA,C24-鹽院 : P160-知事,4,8b,provinces,Administrative Clerk for Provincial Salt Controller,8,7,15,9,7,16,19,"0,115476","0,131669","212964,275023","0,000266",16,"0,023874","0,159091"
192,員外,吏部,Ranked,NA,C37-吏部 : P235-員外,10,5b,Beijing,Vice Department Director in Ministry of Personnel,64,8,72,67,8,75,18,"0,121915","0,138724","209950,3809","0,001661",16,"0,15399","0,03007"
255,知事,通政司,Ranked,NA,C47-通政司 : P300-知事,7,7a,Beijing,Administrative Clerk at Office of Transmission,16,7,23,19,7,26,20,"0,112519","0,130207","198925,734325","0,000676",16,"0,067506","0,064327"
303,孔目,翰林院,Ranked,NA,C56-翰林院 : P351-孔目,1,10,Court,Chief Clerk of Hanlin Academy,6,6,12,6,6,12,17,"0,133308","0,147986","194015,976776","0,000126",16,"0,012187","0,055556"
165,主事,刑部,Ranked,NA,C33-刑部 : P203-主事,9,6a,Beijing,Secretary in Ministry of Punishments,60,8,68,63,8,71,19,"0,114762","0,130171","186145,175357","0,001394",16,"0,169613","0,040707"
243,協律郎,太常寺,Ranked,NA,C45-太常寺 : P288-協律郎,5,8a,Beijing,Chief Musician of Court of Imperial Sacrifices,38,7,45,38,7,45,20,"0,113626","0,130681","180278,6655","0,000682",16,"0,087203","0,064634"
241,博士,太常寺,Ranked,NA,C45-太常寺 : P286-博士,7,7a,Beijing,Erudite of Court of Imperial Sacrifices of Court of Imperial Sacrifices,35,7,42,42,7,49,19,"0,117286","0,135074","175574,475429","0,000806",16,"0,079039","0,028846"
215,監丞,國子監,Ranked,NA,C41-國子監 : P260-監丞,7,7a,Beijing,Proctor of Directorate of Education,17,7,24,20,7,27,20,"0,110587","0,12889","169613,269831","0,000304",16,"0,029633","0,082251"
125,運判,鹽院,Ranked,NA,C24-鹽院 : P157-運判,8,6b,provinces,Deputy Assistant Salt Controller,15,7,22,15,7,22,19,"0,119876","0,138641","158713,026152","0,000831",16,"0,07119","0,1"
185,員外,戶部,Ranked,NA,C36-戶部 : P227-員外,10,5b,Beijing,Vice Department Director in Ministry of Revenue,67,7,74,72,7,79,18,"0,119513","0,134841","146613,494136","0,001922",16,"0,17487","0,026087"
266,都事,都察院,Ranked,NA,C50-都察院 : P311-都事,9,6a,Beijing,Office Manager at Censorate,62,7,69,72,7,79,19,"0,115696","0,132288","138495,433684","0,001647",16,"0,186237","0,035664"
